Date,Close,Equity
152.82,15875.8,10000
157.59,25893,10000
168.28,55275.7,10000
183.15,11418.1,10000
186.1,24102.1,10000
192.78,33864.6,10000
202.99,39894.5,10000
227.97,96749.1,10000
206.98,36749.6,10000
197.88,12085.5,10000
188.56,13158.1,10000
206.91,11072.2,10000
206.9,10016.6,10000
216.0,13473,10000
208.0,5289.31,10000
211.17,5882.59,10000
213.43,4877.16,10000
211.69,12274.4,10000
224.0,18057.6,10000
238.16,45100.3,10000
251.3,38815.7,10000
264.1,86133.2,10000
309.65,44633,10000
355.0,49910,10000
367.79,74252.7,10000
336.32,17999.7,10000
362.98,22027.7,10000
380.04,36015.4,10000
434.85,31406.2,10000
433.4,28126.4,10000
433.92,19134.6,10000
461.96,26718.7,10000
528.3,72071.7,10000
785.43,99101.8,10000
645.69,91594.4,10000
637.97,38732.1,10000
764.91,30150.2,10000
802.0,21314,10000
832.5,25948.6,10000
795.01,26381.4,10000
829.99,31613.9,10000
969.96,37859.1,10000
1079.89,37396.8,10000
1101.38,38706.6,10000
1206.93,15096,10000
1205.66,79921.9,10000
1004.39,37044.5,10000
1096.56,19341,10000
1154.86,16296.9,10000
1237.55,58443.7,10000
1106.35,53517.6,10000
845.02,97662.5,10000
697.02,31210.2,10000
803.96,27625.6,10000
918.95,22103.2,10000
1033.72,24360.3,10000
919.93,9913.21,10000
899.98,17372.5,10000
936.77,11589.8,10000
908.94,15165,10000
919.88,41325.7,10000
759.92,31714.2,10000
714.97,110503,10000
540.98,45761.9,10000
731.95,34767.8,10000
649.96,14728.3,10000
640.48,11631,10000
639.49,15066.3,10000
713.24,10945.6,10000
702.75,5343.91,10000
707.25,23529.7,10000
801.98,13884.6,10000
803.05,13341.6,10000
761.99,7035.87,10000
784.96,10482.8,10000
804.83,9167.06,10000
805.94,10757.2,10000
815.94,12811.6,10000
856.91,9709.01,10000
884.26,14239,10000
924.69,21374.2,10000
1014.74,23076.5,10000
1012.65,22665.1,10000
879.9,14094.8,10000
938.84,14415,10000
936.95,6351.48,10000
957.76,11181.6,10000
1005.32,9931.11,10000
939.79,10132.4,10000
922.91,4311.64,10000
919.28,6828.58,10000
941.22,5103.29,10000
913.49,10312.2,10000
894.16,6040.91,10000
905.72,7571.24,10000
954.8,10406.3,10000
955.95,6584.71,10000
962.21,4783.86,10000
950.95,1973.42,10000
944.16,6197.18,10000
916.55,8181.23,10000
961.05,13073.8,10000
1007.0,8327.15,10000
943.54,10406.1,10000
932.68,5678.19,10000
925.67,5425.21,10000
941.39,4310.07,10000
938.85,4364.51,10000
940.42,1583.28,10000
953.31,2790.11,10000
931.71,4608.88,10000
926.64,7558.29,10000
904.52,18599.2,10000
828.87,49906.8,10000
695.65,22876.3,10000
648.78,19884.9,10000
659.57,40130.1,10000
582.63,16725.9,10000
578.96,21301.4,10000
531.13,28942.1,10000
451.44,65819.7,10000
427.68,50617.3,10000
371.07,86180.3,10000
299.8,51439.4,10000
272.28,48878.2,10000
293.95,31502,10000
261.53,102184,10000
111.92,82590.5,10000
111.56,72170.1,10000
255.59,38549.8,10000
310.17,95118.8,10000
174.0,30426.2,10000
135.78,602.49,10000
593.14,497.8,10000
596.49,505.86,10000
573.94,404.38,10000
557.39,826.76,10000
544.56,1263.06,10000
662.18,1365.98,10000
661.85,1259.48,10000
658.3,2067.16,10000
648.26,2336.74,10000
616.73,2166.01,10000
609.21,1950.45,10000
627.05,2627.73,10000
612.97,2432.39,10000
608.69,3194.67,10000
619.43,3410.64,10000
625.04,4001.32,10000
614.03,3461.06,10000
624.03,3296.37,10000
619.14,3576.51,10000
606.38,3654.27,10000
598.93,3579.25,10000
594.96,4241.08,10000
565.99,3822.85,10000
549.6,3765.57,10000
564.34,4134.15,10000
551.16,3668.42,10000
567.56,3866.46,10000
562.89,3704.69,10000
562.45,3782.96,10000
460.45,4113.87,10000
482.61,4284.5,10000
477.11,3860.41,10000
446.92,4149.05,10000
444.66,3969.98,10000
463.45,4382.38,10000
424.37,4022.93,10000
436.31,2565.03,10000
444.36,1158.02,10000
456.63,3591.85,10000
455.69,3954.49,10959.1
462.38,3906.04,10831
466.56,3881.54,10766.2
457.34,3647.72,10147.8
384.63,5162.96,14155.4
435.14,5188.34,14222.5
437.65,4972.43,13651.5
427.6,7624.33,20665.4
478.38,7999.66,21658.1
526.43,8059.05,21815.2
536.95,8003.07,21667.1
502.0,8359.97,21667.1
485.52,8375.39,21667.1
506.02,7684.61,21667.1
498.51,7351.96,21667.1
495.16,5681.23,21667.1
487.91,4743.76,21667.1
487.3,4227.98,21667.1
500.29,6445.92,21667.1
464.49,6894.1,21667.1
457.87,6960.48,21667.1
443.18,4543.04,21667.1
441.92,3721.09,21667.1
446.12,4084.26,21667.1
445.63,4198.81,21667.1
460.13,3377.59,21667.1
453.67,2576.42,21667.1
438.65,3373.67,21667.1
436.05,3042.43,21667.1
430.87,4184.68,21667.1
432.19,5031,21667.1
446.55,2543.19,21667.1
441.11,2266.91,21667.1
445.45,446.84,21667.1
451.9,1890.97,21667.1
433.23,1386.7,16178
438.21,2651.68,29947.7
433.92,2200.61,25037.7
442.63,2169.07,24694.3
448.1,1758.25,20222.4
453.63,1704.83,19640.9
452.79,1449.47,16861.3
450.14,1351,15789.4
443.9,1899.12,21755.8
484.57,1394.82,16266.4
488.84,3124.47,35094.2
515.36,2763.64,31166.4
518.09,2857.47,32187.8
520.46,1873.75,21479.7
570.44,2958.74,33290.1
582.01,3353.12,37583.1
570.1,3569.69,39940.5
570.84,3734.36,41733
564.42,6205.87,68636.1
612.35,4409.91,49086.6
627.91,3552.12,49086.6
649.79,4134.25,49086.6
655.49,4360.3,49086.6
669.43,5597.3,49086.6
638.93,2761.43,49086.6
660.18,6035.98,49086.6
650.41,1968.61,49086.6
651.67,3313.68,49086.6
651.05,3258.34,49086.6
644.35,3558.54,49086.6
655.62,3800.84,49086.6
642.95,4586.48,49086.6
597.13,7545.7,49086.6
610.35,4999.15,49086.6
583.42,3942.88,49086.6
582.29,3991.36,49086.6
599.08,2999.39,49086.6
605.09,3312.07,49086.6
606.21,5601.33,49086.6
600.17,2153.94,49086.6
590.75,2282.89,49086.6
597.04,2036.79,49086.6
603.62,2652.78,49086.6
591.17,3077.48,49086.6
588.77,3090.79,49086.6
568.45,4147.81,49086.6
582.7,3388.65,49086.6
602.23,2938.93,49086.6
597.56,2892.18,49086.6
601.06,3832.86,49086.6
635.14,4106.32,49086.6
643.19,4784.21,49086.6
645.72,4010.26,49086.6
638.03,3601.75,49086.6
623.96,3247.38,49086.6
622.96,2700.79,49086.6
626.65,2529.86,49086.6
613.6,3206.28,49086.6
615.32,3066.24,49086.6
623.0,3604.7,49086.6
618.39,3124.17,49086.6
632.9,3433,49086.6
635.9,1703.49,49086.6
628.03,2553.73,49086.6
618.32,3693.18,69893.4
619.6,2997.32,57186.7
614.8,2922.04,55812.1
626.58,3344.66,63529.3
627.47,3961.13,74786.3
627.04,2302.87,44505.7
620.98,2534.07,48727.6
625.13,3277.44,62301.8
622.53,2170.81,42094.3
621.69,4740.92,89025.6
601.87,5919.22,110542
600.5,3478.73,65977.5
596.0,3530.72,65977.5
595.03,2331.14,65977.5
587.93,6719.13,65977.5
585.77,4103.24,65977.5
564.64,3523.28,65977.5
589.52,8925.21,65977.5
598.78,2122.58,65977.5
591.72,1263.34,65977.5
588.94,3415.53,65977.5
592.77,4085.09,65977.5
588.76,3009.97,65977.5
589.77,2504.42,65977.5
592.8,3105.95,65977.5
595.85,1418.03,65977.5
589.52,1337.97,65977.5
592.06,2569.39,65977.5
575.89,3325.01,65977.5
567.66,4818.58,65977.5
542.1,10880.4,65977.5
504.8,4767.38,65977.5
496.45,3870.22,65977.5
522.01,3143.96,65977.5
485.5,6378.17,65977.5
462.18,5120.41,65977.5
485.12,5886.41,65977.5
516.78,5645.78,65977.5
517.94,6026.98,65977.5
516.1,3130.85,65977.5
497.68,2533.3,65977.5
509.71,2737.95,65977.5
502.93,3530.19,65977.5
512.56,3785.72,65977.5
515.23,4465.72,65977.5
510.75,3641.78,65977.5
512.56,2631.22,65977.5
505.96,6094.87,65977.5
481.78,6785.79,65977.5
477.19,6751.24,65977.5
478.94,6140.33,65977.5
480.04,8807.05,65977.5
490.99,6038.09,65977.5
483.65,3791,65977.5
484.47,3562.92,65977.5
485.75,8140.06,65977.5
475.69,7289.11,65977.5
474.9,8292.88,65977.5
479.7,6289.68,65977.5
478.49,5145.48,65977.5
477.73,5274.65,65977.5
478.17,4205.73,65977.5
477.74,5629.86,65977.5
477.71,6522.37,65977.5
466.75,7504.98,65977.5
461.09,8924.54,65977.5
424.26,14968.8,65977.5
397.67,14289.4,65977.5
411.53,10421.3,65977.5
401.62,13514.6,65977.5
404.09,17940.2,65977.5
436.86,21365.6,65977.5
423.77,14627.1,65977.5
412.29,12115.1,65977.5
404.46,9735.27,65977.5
399.02,13937.1,65977.5
379.08,20684.6,65977.5
376.77,16921.1,65977.5
388.17,17731,65977.5
382.84,14300.8,65977.5
375.14,16808,65977.5
363.45,23036,65977.5
335.32,29851.2,65977.5
322.86,41171.6,65977.5
331.55,30173.8,65977.5
331.65,21769.6,65977.5
350.87,35591.3,65977.5
360.91,28410.4,65977.5
361.71,13926.5,65977.5
361.22,11227.5,65977.5
373.17,23576,65977.5
387.32,28866.7,65977.5
397.1,22484.5,65977.5
393.17,20785.9,65977.5
379.77,16567.9,65977.5
380.48,9445.79,65977.5
390.88,5325.52,65977.5
387.28,10555.5,65977.5
380.39,9662.14,65977.5
382.35,10531,65977.5
378.93,19121.9,65977.5
355.78,20034,65977.5
355.1,14042.9,65977.5
346.72,11577.8,65977.5
348.67,10603.5,65977.5
350.09,9430.8,65977.5
351.06,12263.9,65977.5
335.12,16121,65977.5
344.86,14004,65977.5
337.87,13774.5,65977.5
325.43,11896.6,65977.5
322.55,13433.3,65977.5
324.24,15115,65977.5
327.96,15838.1,65977.5
338.01,15649.7,65977.5
347.67,15017.3,65977.5
341.87,8188.25,65977.5
343.54,12627.9,65977.5
362.04,22804.6,65977.5
367.15,15790.7,65977.5
365.42,38528.8,65977.5
432.03,58200.7,65977.5
428.72,35731,65977.5
396.53,13328.3,65977.5
374.86,14350.8,65977.5
385.61,27600.9,65977.5
384.69,27093.7,65977.5
379.16,19867.5,65977.5
381.43,21984.2,65977.5
357.3,23467.4,65977.5
351.77,12943.9,65977.5
352.01,12413.5,65977.5
365.85,24564.8,65977.5
378.85,45317.2,65977.5
376.43,23979.7,65977.5
365.35,13849.3,65977.5
368.83,43015.3,65977.5
377.59,83451.9,65977.5
376.28,11289.4,65977.5
374.93,19673.2,65977.5
378.61,25285.5,65977.5
380.64,23504.5,65977.5
376.96,25331.2,65977.5
369.84,29989.8,65977.5
377.63,11072.9,65977.5
376.26,8811.71,65977.5
376.47,22917.7,65977.5
364.95,43827.2,65977.5
352.19,27133.5,65977.5
347.94,51081,65977.5
347.68,26850.9,65977.5
353.4,19542.4,65977.5
348.24,12342.4,65977.5
349.35,22160.7,65977.5
345.37,38589.8,65977.5
330.22,61338.5,65977.5
320.02,60516.2,65977.5
310.34,41711.6,65977.5
317.78,29920.4,65977.5
330.35,20668.9,65977.5
322.63,35363.8,65977.5
330.84,24066.8,65977.5
335.25,21524.1,65977.5
322.4,15388.5,65977.5
318.99,23005.8,65977.5
329.98,21631.9,65977.5
315.34,20414.2,65977.5
316.53,20355.3,65977.5
314.12,22777.5,65977.5
311.27,20496.3,65977.5
318.24,12820.3,65977.5
314.89,14729,65977.5
315.21,47366.5,65977.5
287.13,88769.2,65977.5
264.72,54993.3,65977.5
274.84,21939.4,65977.5
282.27,30666.9,65977.5
291.34,20182.8,65977.5
282.69,20924.7,65977.5
287.97,14724.7,65977.5
273.35,15111.4,65977.5
264.77,25384.8,65977.5
269.33,95497.8,65977.5
221.29,170683,65977.5
164.92,124666,65977.5
209.78,62321.1,65977.5
206.92,43131.4,65977.5
199.65,40367.5,65977.5
210.62,31578.6,65977.5
215.87,37484.4,65977.5
210.55,43184.1,65977.5
228.17,53706.1,65977.5
232.7,38166.9,65977.5
232.17,33239.4,65977.5
248.16,50188.6,65977.5
252.09,105714,65977.5
269.18,50260,65977.5
263.27,63771.4,65977.5
236.17,54485.7,65977.5
233.99,48226.8,65977.5
231.84,42154.2,65977.5
218.51,41163.8,65977.5
225.29,39015.6,65977.5
238.86,63078.6,65977.5
227.41,55242.5,65977.5
226.58,40642.7,65977.5
216.52,52515.4,65977.5
222.96,39761.3,65977.5
227.68,29048.5,65977.5
223.67,91686.9,65977.5
220.34,86145.8,65977.5
219.67,71734.2,65977.5
218.83,50109.5,65977.5
221.79,112253,65977.5
236.17,133796,65977.5
258.64,179143,65977.5
233.27,115468,65977.5
235.83,116260,65977.5
243.2,99662.5,65977.5
235.2,66053.2,65977.5
241.92,83584.6,65977.5
244.52,42952.9,65977.5
244.41,75700.1,65977.5
235.73,62672.1,65977.5
238.82,45034.3,65977.5
238.89,38095.3,65977.5
237.33,50871.3,65977.5
236.53,167809,65977.5
253.47,39409.1,65977.5
254.06,51327.6,65977.5
257.94,81093.3,65977.5
273.75,164817,65977.5
280.65,138997,65977.5
271.92,123644,65977.5
275.23,98796.9,65977.5
272.56,60715.1,65977.5
274.91,50400.9,65977.5
274.49,151770,65977.5
290.02,158178,65977.5
291.37,79981,65977.5
295.6,107321,65977.5
293.85,97342,65977.5
287.21,75719.9,65977.5
281.6,39454.7,65977.5
284.88,66339.6,65977.5
290.41,65014.4,65977.5
285.38,206739,65977.5
255.92,180692,65977.5
260.93,52832.9,65977.5
261.78,51652,65977.5
259.71,56633.3,65977.5
268.57,81449.8,65977.5
265.46,151085,65977.5
246.72,131442,65977.5
246.37,89471,65977.5
248.02,62563.9,65977.5
247.21,55058.2,65977.5
252.02,77539.2,65977.5
242.08,85332.8,65977.5
246.79,75332.1,65977.5
244.15,67076.5,65977.5
246.24,81367.6,65977.5
252.6,71738.2,65977.5
254.48,30716.9,65977.5
252.89,43829.6,65977.5
259.64,45930.8,65977.5
254.97,44793.4,65977.5
252.97,102648,65977.5
244.57,69191.2,65977.5
243.32,100200,65977.5
234.73,51985.5,65977.5
236.48,33032.2,65977.5
235.85,105152,65977.5
223.59,115188,65977.5
217.99,77228.4,65977.5
222.97,84889.1,65977.5
227.98,66924.2,65977.5
222.59,36537.6,65977.5
223.35,35495.2,65977.5
223.02,44871.8,65977.5
224.24,68344.6,65977.5
233.73,77563.5,65977.5
233.78,42449.8,65977.5
235.4,69782.8,65977.5
231.09,43784.2,65977.5
226.14,100765,65977.5
218.7,123412,65977.5
228.96,65971.2,65977.5
225.81,60889.4,65977.5
225.42,112239,65977.5
235.77,60139.1,65977.5
233.21,37075.6,65977.5
235.34,55715.9,65977.5
239.99,69115.5,65977.5
238.97,77868.4,65977.5
235.82,103664,65977.5
230.03,91051.8,65977.5
237.73,87502.6,65977.5
243.74,62787,65977.5
241.4,44003.2,65977.5
239.96,57165.5,65977.5
241.81,40080.3,65977.5
241.58,84427,65977.5
236.38,71016.5,65977.5
236.9,46029.8,65977.5
237.2,27053.5,65977.5
236.23,28432.5,65977.5
236.3,53141.8,65977.5
232.64,40937.5,65977.5
232.02,49689.8,65977.5
233.96,42934.6,65977.5
235.38,74109.9,65977.5
240.37,36029,65977.5
238.94,30256.5,65977.5
240.98,26385.5,65977.5
237.41,37077,65977.5
237.84,48026.8,65977.5
237.29,35748.9,65977.5
237.32,38923.8,65977.5
237.03,41630.9,65977.5
233.22,38997.5,65977.5
229.84,87057,65977.5
223.14,60804.7,65977.5
225.74,54353.2,65977.5
225.59,44056,65977.5
224.22,56455.2,65977.5
225.29,22467.8,65977.5
224.74,40481.4,65977.5
223.47,74152.7,65977.5
228.57,54837.4,65977.5
229.56,41639.3,65977.5
228.79,38004.1,65977.5
229.88,40744.8,65977.5
230.46,38008.7,65977.5
232.48,32894.9,65977.5
233.75,63467.1,65977.5
237.0,122474,65977.5
249.82,121618,65977.5
247.38,78135.6,65977.5
248.44,84699.6,65977.5
244.13,51281.3,65977.5
244.98,25152.5,65977.5
244.1,47587.5,65977.5
247.46,38428,65977.5
243.76,47109.8,65977.5
240.56,40360.4,65977.5
242.56,37617.8,65977.5
242.95,54700.1,65977.5
250.73,39892.2,65977.5
248.88,92643.5,65977.5
256.97,116532,65977.5
264.12,66934.7,65977.5
257.62,45004.6,65977.5
254.88,36579.6,65977.5
255.4,32951.1,65977.5
260.55,48445.7,65977.5
270.14,90578.4,65977.5
269.08,41609.4,65977.5
266.21,45290.4,65977.5
268.64,48385.9,65977.5
269.14,117174,65977.5
283.62,46487.2,65977.5
291.97,120702,65977.5
310.44,146846,65977.5
290.35,60619.4,65977.5
286.96,59578.6,65977.5
283.42,121324,65977.5
276.59,62121.5,65977.5
279.62,55337.1,65977.5
274.05,30202.2,65977.5
273.18,46596.6,65977.5
277.68,49054.4,65977.5
275.09,41969,65977.5
276.46,35661.3,65977.5
275.52,74359.5,65977.5
288.37,41648.3,65977.5
288.74,30991.9,65977.5
291.77,69710.6,65977.5
293.01,49065.8,65977.5
293.7,50673.6,65977.5
288.37,44792.5,65977.5
287.02,49212,65977.5
283.73,39426.7,65977.5
280.47,35672.1,65977.5
281.36,45894.1,65977.5
281.58,44841.2,65977.5
284.3,38286,65977.5
281.72,33261.9,65977.5
278.0,42811.7,65977.5
277.89,82543.3,65977.5
258.6,57475.1,65977.5
263.87,48569,65977.5
263.3,51361.8,65977.5
269.03,56734.3,65977.5
267.66,56486.8,65977.5
263.44,52327.9,65977.5
265.03,38906,65977.5
260.52,69037.1,65977.5
257.12,47883,65977.5
257.13,94503,65977.5
246.72,245823,65977.5
226.0,90981.3,65977.5
234.66,57649.1,65977.5
232.4,74205.5,65977.5
229.54,48840.8,65977.5
226.75,196695,65977.5
211.43,190794,65977.5
220.51,92812.5,65977.5
224.97,60246.1,65977.5
222.73,90660.9,65977.5
231.64,43740.1,65977.5
228.5,39808,65977.5
228.4,54507.3,65977.5
229.47,66543.6,65977.5
227.18,58765.8,65977.5
228.63,54150.2,65977.5
226.2,61762.9,65977.5
230.25,48280.2,65977.5
233.67,66271.1,65977.5
239.86,57187.9,65977.5
239.58,76354,65977.5
243.24,69263.9,65977.5
237.41,60537.2,65977.5
238.08,45774,65977.5
239.9,43773.9,65977.5
235.6,51595.8,65977.5
230.19,61097.4,65977.5
229.91,49516,65977.5
229.53,51913.1,65977.5
228.6,56060.7,65977.5
232.72,53168.5,65977.5
232.21,34470.8,65977.5
231.11,33153.1,65977.5
231.09,53425.2,65977.5
226.33,71545.6,87236.4
230.01,43602.2,54453.1
229.89,72124.1,87915.1
233.76,61575,75538.8
235.03,40288.8,50565.8
234.3,36139.4,45697.7
232.5,64274.9,78706.3
238.87,57296.6,70519.5
236.71,50515.2,62563.4
235.93,52884.5,65343.1
237.05,47941.6,59544.1
236.71,43304.7,54104
238.58,31854.5,40670.7
238.33,61240.5,75146.4
240.15,78843.9,95798.7
246.14,62600.8,76742.3
242.98,44153.6,76742.3
242.58,40572.8,76742.3
244.04,38961,76742.3
245.35,41425.6,76742.3
247.65,40389.3,76742.3
245.35,74881.9,76742.3
248.78,69581.7,76742.3
252.33,60635.5,76742.3
254.44,95178.6,76742.3
262.87,113842,76742.3
269.58,52265,76742.3
261.67,58170,76742.3
263.82,75401.8,76742.3
269.75,59638,76742.3
267.11,93154.4,76742.3
274.42,69321.8,76742.3
276.92,60132.7,76742.3
282.56,113901,76742.3
287.86,73205.8,76742.3
285.15,105868,76742.3
294.66,116409,76742.3
303.54,138920,76742.3
313.63,156489,76742.3
327.12,105832,76742.3
311.24,73712.8,76742.3
322.95,223095,76742.3
359.28,421993,76742.3
396.49,517734,76742.3
400.89,302953,76742.3
382.7,255275,76742.3
369.81,103026,76742.3
385.09,94356.8,76742.3
371.56,125535,76742.3
380.22,210289,76742.3
336.69,263963,76742.3
304.71,164614,76742.3
333.85,97247.8,76742.3
333.77,71109.3,76742.3
331.77,88318.9,76742.3
317.45,87141.3,76742.3
330.21,98247.9,76742.3
333.91,78355.7,76742.3
335.92,86374.9,76742.3
324.98,109985,76742.3
321.12,44997.8,76742.3
324.7,36748.6,76742.3
322.78,42733.5,76742.3
322.12,50660.2,76742.3
318.35,77684.4,76742.3
327.52,211377,76742.3
353.74,103480,76742.3
359.52,56171.1,76742.3
355.83,67365.9,76742.3
370.84,129767,76742.3
377.97,111905,76742.3
361.8,92449.7,76742.3
359.98,87225.2,76742.3
360.31,60548.4,76742.3
361.67,115199,76742.3
386.69,131857,76742.3
393.38,96750.5,76742.3
394.28,74361.6,76742.3
410.67,147363,76742.3
416.0,71661.8,76742.3
415.49,175058,76742.3
449.83,211441,76742.3
432.29,64139.6,76742.3
434.69,218924,76742.3
442.0,107064,76742.3
462.65,185221,76742.3
453.98,64574.9,76742.3
455.53,83409.9,76742.3
463.18,61309.4,76742.3
461.2,121532,76742.3
441.78,121991,76742.3
437.59,65785.5,76742.3
437.03,63247,76742.3
442.43,79604,76742.3
452.98,42390.8,76742.3
454.05,208582,76742.3
415.37,67581.9,76742.3
422.39,68345.4,76742.3
421.76,70645.4,76742.3
431.92,68269.9,76742.3
427.15,65213.5,76742.3
429.95,46973.1,76742.3
433.99,33570.4,76742.3
433.72,54826.3,76742.3
430.7,53007.9,76742.3
433.32,45029.9,76742.3
431.2,43432,76742.3
430.82,130197,76742.3
457.05,91304.6,76742.3
452.87,39809.9,76742.3
448.31,44457.3,76742.3
446.19,56587.4,76742.3
447.72,44585.9,76742.3
445.04,92040.1,76742.3
432.18,46172.5,76742.3
429.13,268142,76742.3
372.26,183962,76742.3
385.04,66089.3,76742.3
382.47,69301.3,76742.3
384.4,66345.2,76742.3
379.46,190317,76742.3
414.58,89938.2,76742.3
410.24,144857,76742.3
382.65,61383.1,76742.3
388.61,64535.7,76742.3
402.13,67659.1,76742.3
392.76,56805.1,76742.3
389.78,43678.7,76742.3
395.02,77319.6,76742.3
379.69,138456,76742.3
380.29,36179.6,76742.3
377.76,39019.7,76742.3
369.84,74346,76742.3
372.18,50981.1,76742.3
373.92,59813.1,76742.3
368.02,101869,76742.3
390.65,60917.3,76742.3
386.46,78850.1,76742.3
376.68,40743.2,76742.3
377.94,62236.2,76742.3
372.63,55358.9,76742.3
375.32,97487.8,76742.3
381.88,62653.1,76742.3
379.45,53759.9,76742.3
384.04,48158.1,76742.3
390.1,73589.6,76742.3
405.5,86127.3,76742.3
401.07,68330.3,76742.3
406.42,90323.2,76742.3
417.14,77346.2,76742.3
421.4,52240.3,76742.3
419.98,111627,76742.3
440.06,100499,76742.3
437.87,56010.2,76742.3
437.79,93717.6,76742.3
419.9,66506.8,76742.3
422.72,53541.4,76742.3
423.48,53212.3,76742.3
427.32,42792.3,76742.3
431.3,50847.1,76742.3
432.47,68773.5,76742.3
436.21,67461.6,76742.3
434.04,57744.6,76742.3
425.36,78902.4,76742.3
419.56,75267.6,76742.3
409.48,129149,76742.3
399.0,62593.9,76742.3
405.96,61774.1,76742.3
414.87,53769.8,76742.3
411.9,50919.7,76742.3
412.76,55735.8,76742.3
415.83,60632.2,76742.3
419.11,59635.5,76742.3
410.36,34977.8,76742.3
412.41,49332.8,76742.3
414.31,48596.6,76742.3
415.13,44535.2,76742.3
415.91,43820.7,76742.3
418.16,66068,76742.3
408.16,36997.5,76742.3
408.69,30543.2,76742.3
411.53,43159.3,76742.3
411.11,49075.1,76742.3
416.21,40605.1,76742.3
416.98,38828.4,76742.3
414.74,34588.2,76742.3
415.71,28056.6,76742.3
416.51,61724.4,76742.3
424.57,43444.8,76742.3
422.21,69113,76742.3
415.0,43282.3,76742.3
412.44,41840.9,76742.3
415.66,38218.9,76742.3
415.64,31309.2,76742.3
418.51,22798.2,76742.3
419.06,33436.9,76742.3
419.33,40886.8,76742.3
422.07,32667.2,76742.3
421.26,36057,76742.3
420.14,46947.2,76742.3
417.69,29424.6,76742.3
418.05,23300.2,76742.3
420.25,36387.3,76742.3
421.43,57711.9,76742.3
424.74,38088.6,76742.3
423.47,30664.4,76742.3
424.02,54120,76742.3
428.67,29021.2,76742.3
430.05,25586.9,76742.3
426.26,32574.7,76742.3
427.69,45675.4,76742.3
434.92,74361.5,76742.3
441.16,63127.8,76742.3
449.34,49710.3,76742.3
445.28,42358.8,76742.3
450.08,74434.3,76742.3
457.56,81656,76742.3
461.73,67557.9,76742.3
466.0,90806.3,76742.3
447.01,81934.6,76742.3
448.48,44850.7,76742.3
454.98,35308.4,76742.3
448.53,21745.6,76742.3
452.24,73854.5,76742.3
444.18,49749.8,76742.3
450.27,39440.8,76742.3
445.8,41887.5,76742.3
448.08,68429.7,76742.3
459.56,30971.1,76742.3
458.46,27597.1,76742.3
457.87,48422.2,76742.3
460.44,59992.4,76742.3
449.36,39965.1,76742.3
452.5,49186.9,76742.3
454.43,32390,76742.3
455.41,20360.7,76742.3
456.44,21196.4,76742.3
458.11,36601.5,76742.3
454.87,34628.3,76742.3
453.25,32607,76742.3
454.22,59385.1,76742.3
442.66,48431.6,76742.3
442.11,22999.3,76742.3
443.64,28739.5,76742.3
439.62,35897.2,76742.3
443.69,33214.6,76742.3
446.11,37716.3,76742.3
449.78,37715.9,76742.3
453.3,135675,76742.3
474.05,150172,76742.3
524.22,152570,76742.3
516.05,77528.4,76742.3
532.26,114080,76742.3
528.92,72406.4,76742.3
537.4,52878,76742.3
537.1,106250,76742.3
567.03,87411.5,76742.3
571.95,64520.2,76742.3
574.91,63682.8,76742.3
583.58,84694.2,76742.3
575.58,49604.2,76742.3
580.51,48613.3,76742.3
574.69,45501.9,76742.3
577.89,42217,76742.3
591.6,217380,76742.3
666.55,216731,76742.3
700.07,135649,76742.3
685.14,78621,76742.3
690.77,229569,76742.3
761.21,215870,76742.3
743.9,120525,76742.3
753.77,60445.4,76742.3
761.04,112290,76742.3
733.97,248083,76742.3
667.38,202320,76742.3
590.56,261739,76742.3
620.84,196694,76742.3
656.89,100458,76742.3
663.52,88928.7,76742.3
625.41,99813,76742.3
644.66,76657.9,76742.3
644.89,80218.8,76742.3
636.54,88203.8,76742.3
670.02,92227.4,76742.3
674.57,67380.5,76742.3
698.06,99268.3,76742.3
661.64,63905,76742.3
675.16,54642.8,76742.3
663.67,47049.5,76742.3
672.7,153608,76742.3
635.25,75892.6,76742.3
662.78,96013.1,76742.3
651.83,29256.8,76742.3
647.11,45941.8,76742.3
646.71,66591.5,76742.3
670.56,62958.2,76742.3
661.15,48196.9,76742.3
657.25,35830.6,76742.3
664.2,20385,76742.3
660.69,46840.6,76742.3
676.33,42576.8,76742.3
670.38,30395.4,76742.3
671.1,37562.7,76742.3
664.4,32164.6,76742.3
664.62,65894.8,76742.3
651.11,29884.7,76742.3
655.16,29815.6,76742.3
659.29,34383.1,76742.3
654.0,49388.2,76742.3
654.38,29885.7,76742.3
654.54,28112.8,76742.3
654.13,27043.6,76742.3
655.43,19354.4,76742.3
654.74,62887.7,76742.3
621.87,66660.3,76742.3
607.0,130914,76742.3
513.43,85930.4,76742.3
566.44,44823.4,76742.3
576.22,27885.5,76742.3
574.66,25382.3,76742.3
586.45,26202.2,76742.3
590.85,24880.8,76742.3
589.24,25971.5,76742.3
585.25,49568.7,76742.3
590.94,39824.6,76742.3
587.84,25501.8,76742.3
587.14,19303.8,76742.3
584.59,33065.8,76742.3
569.06,33771.2,76742.3
566.95,37689.3,76742.3
580.19,32760.8,76742.3
572.34,30389.4,76742.3
573.39,25530.4,76742.3
574.56,23119.8,76742.3
582.61,14160.2,76742.3
580.66,33558.6,76742.3
587.47,32082.3,76742.3
583.56,28057,76742.3
579.66,32733.7,76742.3
577.96,21168.4,76742.3
579.37,18686.7,76742.3
570.35,12825,76742.3
574.98,23863,76742.3
574.23,27480.3,76742.3
